,Unnamed: 0,CatchId,Stage,Number of Cells,SurfaceArea (m2),BedArea (m2),Volume (m3),SLOPE,LENGTHKM,AREASQKM,Roughness,TopWidth (m),WettedPerimeter (m),WetArea (m2),HydraulicRadius (m),Discharge (m3s-1)
11748719,263760,8783339,21.0312,9485,815196.792567,823719.556791,8221807.503935001,0.00141414,1.287,2.2554,0.05,633.4085412331003,640.0307356573427,6388.350818908315,9.981318807052553,22273.591045523848
11748720,263761,8783339,21.336,9662,830409.1467,839082.537547,8472703.727702001,0.00141414,1.287,2.2554,0.05,645.2285522144523,651.9677836418026,6583.297379721836,10.097580808285402,23131.18581827594
11748721,263762,8783339,21.6408,9825,844418.2523899999,853226.711717,8728014.554500999,0.00141414,1.287,2.2554,0.05,656.1136382206682,662.957817961927,6781.674090521367,10.229420193534594,24035.16601727479
11748722,263763,8783339,21.9456,10008,860146.2604370001,869094.45056,8987711.037689,0.00141414,1.287,2.2554,0.05,668.3343126938618,675.2870633721835,6983.458459742813,10.341466375602533,24930.72085469336
11748723,263764,8783339,22.2504,10151,872436.491667,881524.25955,9251908.143874,0.00141414,1.287,2.2554,0.05,677.883831909091,684.9450346153847,7188.7398165299155,10.495352843263678,25917.533004325946
11748724,263765,8783339,22.5552,10306,885758.0988360001,894988.8739540001,9519811.239433,0.00141414,1.287,2.2554,0.05,688.2347310303031,695.4070504693085,7396.900729940171,10.636792832267425,26907.07297159745
11748725,263766,8783339,22.86,10437,897017.010766,906384.925321,9791598.89795,0.00141414,1.287,2.2554,0.05,696.9829143480963,704.2617912362082,7608.079951787102,10.80291455033,27962.665069960553
11748726,263767,8783339,23.1648,10601,911112.22621,920625.476169,10067261.274377,0.00141414,1.287,2.2554,0.05,707.9349077000777,715.3267103100234,7822.269832460762,10.93524080635907,28984.193885835473
11748727,263768,8783339,23.4696,10751,924004.259781,933632.649314,10346832.27905,0.00141414,1.287,2.2554,0.05,717.9520278018648,725.433293950272,8039.496720318571,11.082337669588233,30055.640021494542
11748728,263769,8783339,23.7744,10920,938529.272768,948301.28645,10630639.425452,0.00141414,1.287,2.2554,0.05,729.2379741787103,736.8308364024864,8260.015093591299,11.210191926711587,31117.096882425576
11748729,263770,8783339,24.0792,11070,951421.241366,961311.893325,10918666.371332,0.00141414,1.287,2.2554,0.05,739.2550437964259,746.9400880536131,8483.81225433722,11.358089343476603,32240.673224656828
11748730,263771,8783339,24.384,11230,965172.7648,975190.950278,11210786.935866,0.00141414,1.287,2.2554,0.05,749.9399881895882,757.7241260901321,8710.790159958042,11.49599156213469,33370.653263907705
11748731,263772,8783339,24.6888,11422,981674.560783,991847.95227,11507421.892409,0.00141414,1.287,2.2554,0.05,762.7618964902875,770.6666295804198,8941.275751677545,11.602001966201025,34463.89123880648
11748732,263773,8783339,24.9936,11581,995340.217271,1005615.475611,11808869.102258,0.00141414,1.287,2.2554,0.05,773.3801221996891,781.3640059137531,9175.500467954937,11.742926982187768,35652.51744448412
11753215,270248,8784005,0.0,111,9549.248978,9549.460112,0.0,0.00200214,0.934,1.4958,0.05,10.224035308351176,10.224261361884368,0.0,0.0,0.0
11753216,270249,8784005,0.3048,150,12904.387212,12905.146820999998,3371.9306909999996,0.00200214,0.934,1.4958,0.05,13.816260398286936,13.817073684154172,3.61020416595289,0.261285728691827,1.3204423336649247
11753217,270250,8784005,0.6096,213,18324.25424,18330.018915,8079.191876999999,0.00200214,0.934,1.4958,0.05,19.619115888650967,19.62528791755889,8.650098369379013,0.440762877248782,4.4833392499867255
11753218,270251,8784005,0.9144,285,24518.373639,24538.385535,14566.433869,0.00200214,0.934,1.4958,0.05,26.250935373661665,26.27236138650963,15.59575360706638,0.5936182658889014,9.857991046446838
11753219,270252,8784005,1.2192,451,38799.112599,38847.527511,23463.509644,0.00200214,0.934,1.4958,0.05,41.54080578051392,41.59264187473233,25.12153066809422,0.6039897812635854,16.063605939547283
11753220,270253,8784005,1.524,742,63833.640539,63941.059623,38543.301958,0.00200214,0.934,1.4958,0.05,68.34436888543897,68.45937861134904,41.266918584582434,0.602794232458039,26.352712065818583
11753221,270254,8784005,1.8288,1073,92309.364883,92479.094897,63030.334475,0.00200214,0.934,1.4958,0.05,98.83229644860812,99.01402023233403,67.48429815310493,0.6815630553607926,46.77178878156585
11753222,270255,8784005,2.1336,1322,113730.49933900002,113957.503531,94587.357956,0.00200214,0.934,1.4958,0.05,121.76712991327624,122.01017508672376,101.2712611948608,0.8300230790004036,80.04303501075641
11753223,270256,8784005,2.4384,1490,128183.293152,128457.31968800002,131563.241602,0.00200214,0.934,1.4958,0.05,137.24121322483938,137.5346035203426,140.8600017152034,1.0241786293030533,128.08021438678236
11753224,270257,8784005,2.7432,1668,143496.413241,143823.147484,173082.777883,0.00200214,0.934,1.4958,0.05,153.63641674625268,153.98623927623123,185.31346668415415,1.203441733204004,187.6294084508482
11753225,270258,8784005,3.048,1829,157346.97129000002,157718.257049,219111.867235,0.00200214,0.934,1.4958,0.05,168.46570801927197,168.863230245182,234.59514693254815,1.3892612772592725,261.3879289180038
11753226,270259,8784005,3.3528,1954,168100.52198599998,168528.732972,268481.310274,0.00200214,0.934,1.4958,0.05,179.97914559528903,180.43761560171305,287.4532229914347,1.5930892349294914,350.8901156149239
11753227,270260,8784005,3.6576,2065,177649.694443,178126.182661,321124.785546,0.00200214,0.934,1.4958,0.05,190.20309897537473,190.71325766702356,343.8166868800856,1.8027938439412192,455.7586067060032
11753228,270261,8784005,3.9624,2159,185736.374974,186269.720583,376466.276628,0.00200214,0.934,1.4958,0.05,198.86121517558885,199.43224901820125,403.0688186595289,2.021081448180142,576.60574224373
11753229,270262,8784005,4.2672,2255,193995.104941,194569.472647,434298.38638,0.00200214,0.934,1.4958,0.05,207.70353848072804,208.3184931980728,464.9875657173447,2.2320993137907665,710.7129556788739
11753230,270263,8784005,4.572,2372,204060.429939,204680.373189,495009.185091,0.00200214,0.934,1.4958,0.05,218.4801177077088,219.14386851070665,529.9884208683083,2.418449690014552,854.5450634756703
11753231,270264,8784005,4.8768,2485,213781.654897,214447.552227,558607.345313,0.00200214,0.934,1.4958,0.05,228.88828147430405,229.6012336477516,598.0806695,2.604866968692164,1013.2750485008308
11753232,270265,8784005,5.1816,2605,224105.007249,224808.292788,625235.698523,0.00200214,0.934,1.4958,0.05,239.941121251606,240.694103627409,669.4172361059957,2.78119499405039,1184.75458979463
11753233,270266,8784005,5.4864,2750,236579.018719,237326.444567,695505.1377399999,0.00200214,0.934,1.4958,0.05,253.2965939175589,254.0968357248394,744.6521817344752,2.9305842381321763,1364.6883666720896
11753234,270267,8784005,5.7912,2892,248794.934867,249593.166369,769499.9597199999,0.00200214,0.934,1.4958,0.05,266.3757332623126,267.23037084475374,823.8757598715202,3.0830169387825572,1561.7908804805943
11753235,270268,8784005,6.096,3022,259978.4883,260817.592178,846991.928584,0.00200214,0.934,1.4958,0.05,278.34955920770875,279.2479573640257,906.8436066209848,3.247449382194871,1779.6634150900447
11753236,270269,8784005,6.4008,3218,276839.86371,277719.224094,928882.068366,0.00200214,0.934,1.4958,0.05,296.4024236723768,297.34392301284794,994.5204158094218,3.3446804822254586,1990.493102308764
11753237,270270,8784005,6.7056,3377,290518.208129,291446.132821,1015337.478497,0.00200214,0.934,1.4958,0.05,311.0473320438972,312.0408274314775,1087.0850947505353,3.483791219561656,2235.6758629894875
11753238,270271,8784005,7.0104,3501,301185.566495,302172.069547,1105354.303387,0.00200214,0.934,1.4958,0.05,322.46848661134896,323.52469972912206,1183.462851592077,3.6580293640113304,2514.374548243973
11753239,270272,8784005,7.3152,3599,309616.196824,310643.237709,1198506.666511,0.00200214,0.934,1.4958,0.05,331.49485741327624,332.59447292184154,1283.1977157505355,3.85814503914526,2824.8138118220686
11753240,270273,8784005,7.62,3717,319767.44642,320871.814502,1294515.579029,0.00200214,0.934,1.4958,0.05,342.36343299785864,343.54583993790146,1385.9909839710922,4.034369865231437,3143.316383116258
11753241,270274,8784005,7.9248,3848,331036.918613,332210.642925,1393530.375047,0.00200214,0.934,1.4958,0.05,354.4292490503212,355.68591319593145,1492.0025428768731,4.1947192383044865,3472.818172377869
11753242,270275,8784005,8.2296,3985,342822.517787,344066.777916,1496291.523689,0.00200214,0.934,1.4958,0.05,367.04766358351173,368.37984787580297,1602.0251859625266,4.348840456936829,3819.696644565623
11753243,270276,8784005,8.5344,4121,354522.078017,355821.13372600003,1602688.928692,0.00200214,0.934,1.4958,0.05,379.5739593329764,380.9648112698073,1715.9410371434687,4.504198252389781,4188.172645633688
11753244,270277,8784005,8.8392,4226,363554.854593,364928.870214,1712068.810393,0.00200214,0.934,1.4958,0.05,389.24502633083506,390.7161351327623,1833.05011819379,4.69151374455251,4597.201624670964
11753245,270278,8784005,9.144,4350,374222.206946,375655.432085,1824367.803894,0.00200214,0.934,1.4958,0.05,400.6661744603854,402.2006767505353,1953.2845866102784,4.856492540965569,5012.925194756624
11753246,270279,8784005,9.4488,4474,384889.579671,386396.834177,1939980.15285,0.00200214,0.934,1.4958,0.05,412.0873444014989,413.70110725588864,2077.0665448072805,5.02069370465219,5450.08713433062
11753247,270280,8784005,9.7536,4645,399600.18423,401199.22712,2059355.429675,0.00200214,0.934,1.4958,0.05,427.8374563490363,429.54949370449674,2204.8773336991435,5.132999493688058,5871.410754863789
11753248,270281,8784005,10.0584,4841,416461.476394,418136.648193,2183594.132999,0.00200214,0.934,1.4958,0.05,445.8902316852248,447.6837775085653,2337.895217343683,5.222202221296601,6297.546497800131
11753249,270282,8784005,10.3632,5047,434183.020316,435914.302762,2312955.52386,0.00200214,0.934,1.4958,0.05,464.8640474475374,466.7176689100642,2476.397777152034,5.305986771264132,6741.787573654842
11753250,270283,8784005,10.668,5297,455689.809722,457498.403776,2448891.7797290003,0.00200214,0.934,1.4958,0.05,487.8905885674518,489.8269847708779,2621.939806990364,5.352787593392401,7179.925547874779
11753251,270284,8784005,10.9728,5463,469970.260993,471843.36314300005,2590141.592987,0.00200214,0.934,1.4958,0.05,503.1801509561027,505.185613643469,2773.17087043576,5.489409823916531,7722.731752760465
11753252,270285,8784005,11.2776,5589,480809.600545,482743.538622,2735128.4138240004,0.00200214,0.934,1.4958,0.05,514.7854395556745,516.8560370685225,2928.4030126595294,5.66580015059647,8328.796089100055
11753253,270286,8784005,11.5824,5723,492337.173544,494339.636037,2883417.009069,0.00200214,0.934,1.4958,0.05,527.1275948008564,529.2715589261242,3087.1702452558884,5.832866310669824,8952.118278413325
11753254,270287,8784005,11.8872,5875,505413.196595,507476.937972,3035545.195189,0.00200214,0.934,1.4958,0.05,541.1276194807281,543.3371926895074,3250.048388853319,5.9816416630079186,9584.011046909663
11753255,270288,8784005,12.192,6002,516338.493393,518457.234874,3191297.486296,0.00200214,0.934,1.4958,0.05,552.8249393929336,555.0933992226979,3416.8067305096356,6.155372654933782,10269.923249206073
11753256,270289,8784005,12.4968,6160,529930.646262,532099.038679,3350646.1781,0.00200214,0.934,1.4958,0.05,567.3775655910063,569.6991848811563,3587.4156082441114,6.297034827235139,10947.534109998402
11753257,270290,8784005,12.8016,6334,544899.252273,547150.204321,3514436.289825,0.00200214,0.934,1.4958,0.05,583.4039103565309,585.8139232558887,3762.7797535599566,6.4231654526864865,11635.509936997749
11753258,270291,8784005,13.1064,6476,557114.85789,559416.947454,3682399.34966,0.00200214,0.934,1.4958,0.05,596.4827172269808,598.9474812141327,3942.6117234047106,6.582566664129885,12392.47552425594
11753259,270292,8784005,13.4112,6632,570534.869069,572898.3517850001,3854344.006428,0.00200214,0.934,1.4958,0.05,610.8510375471092,613.3815329603855,4126.706644997858,6.7277973386009595,13161.217955427814
11753260,270293,8784005,13.716,6799,584901.201558,587317.767709,4030501.648565,0.00200214,0.934,1.4958,0.05,626.2325498479656,628.8198797740899,4315.312257564239,6.862556983908587,13945.906618153933
11753261,270294,8784005,14.0208,6957,598493.256967,600975.192381,4210991.768903,0.00200214,0.934,1.4958,0.05,640.7850716991434,643.4423901295504,4508.556497754817,7.006931105125148,14774.063614702982
11753262,270295,8784005,14.3256,7123,612773.6022770001,615313.305349,4395536.41084,0.00200214,0.934,1.4958,0.05,656.0745206391864,658.7936888104925,4706.141767494647,7.143574456506986,15621.37553843183
11753263,270296,8784005,14.6304,7260,624559.067795,627157.065172,4584041.322319999,0.00200214,0.934,1.4958,0.05,668.6927920717344,671.4743738458244,4907.9671545182,7.3092397054680545,16542.215249876015
11753264,270297,8784005,14.9352,7395,636172.59126,638829.620346,4776169.975165,0.00200214,0.934,1.4958,0.05,681.1269713704496,683.9717562591005,5113.672350283726,7.476437884295586,17497.389829869866
11753265,270298,8784005,15.24,7542,648818.3873470001,651521.402537,4972152.237343,0.00200214,0.934,1.4958,0.05,694.6663676092078,697.5603881552463,5323.503466105995,7.631602304976666,18466.52783550497
11753266,270299,8784005,15.5448,7706,662926.596886,665693.9125859999,5172099.580405001,0.00200214,0.934,1.4958,0.05,709.7715170085653,712.7343817837258,5537.579850540686,7.769486069525723,19439.81287214084
11753267,270300,8784005,15.8496,7837,674195.918603,677016.6677560001,5375776.935955,0.00200214,0.934,1.4958,0.05,721.8371719518201,724.8572459914346,5755.649824362955,7.940390823424241,20500.580844648397
11753268,270301,8784005,16.1544,7978,686325.43517,689203.27785,5583225.857796,0.00200214,0.934,1.4958,0.05,734.823806391863,737.9050084047108,5977.7578777259105,8.100985641294569,21577.814018675712
11753269,270302,8784005,16.4592,8144,700605.6509819999,703554.409983,5794798.047325,0.00200214,0.934,1.4958,0.05,750.1131166830834,753.2702462344754,6204.280564587794,8.236460414575497,22644.48194069212
11753270,270303,8784005,16.764,8326,716262.220177,719280.730928,6010784.161955,0.00200214,0.934,1.4958,0.05,766.8760387334047,770.1078489593147,6435.529081322269,8.356659512065644,23716.464388237662
11753271,270304,8784005,17.0688,8485,729940.247103,733016.375646,6231211.903475,0.00200214,0.934,1.4958,0.05,781.5206071766594,784.8141066873661,6671.533087232334,8.500781306534245,24868.070510428235
11753272,270305,8784005,17.3736,8653,744392.493419,747531.72347,6455778.446826,0.00200214,0.934,1.4958,0.05,796.9941043029977,800.355164314775,6911.96835848608,8.636126393216653,26037.040465733407
11753273,270306,8784005,17.6784,8802,757210.295844,760405.049355,6684647.540759,0.00200214,0.934,1.4958,0.05,810.717661503212,814.138168474304,7157.010214945395,8.790903672232492,27281.266918399146
11753274,270307,8784005,17.9832,8966,771318.4911979999,774615.237323,6917439.168991,0.00200214,0.934,1.4958,0.05,825.8227957152033,829.352502487152,7406.251786928266,8.93016149914252,28528.6944741058
11753275,270308,8784005,18.288,9097,782587.77028,785929.523844,7154076.045483001,0.00200214,0.934,1.4958,0.05,837.8884050107066,841.4662996188435,7659.610327069594,9.102694107344696,29883.4355911988
11753276,270309,8784005,18.5928,9237,794631.336567,798041.905139,7394477.286724,0.00200214,0.934,1.4958,0.05,850.7830155963597,854.4345879432549,7916.999236321199,9.265775693114833,31255.44416131644
11753277,270310,8784005,18.8976,9373,806330.796392,809817.0499710001,7638537.020538,0.00200214,0.934,1.4958,0.05,863.3092038458244,867.0418093907923,8178.305161175589,9.43242306495219,32673.02733619221
11753278,270311,8784005,19.2024,9513,818374.423251,821920.4601609999,7886075.109541001,0.00200214,0.934,1.4958,0.05,876.2038792837259,880.00049267773,8443.335235054605,9.59469375904848,34117.6147915684
11753279,270312,8784005,19.5072,9677,832482.542762,836090.964642,8137607.0706,0.00200214,0.934,1.4958,0.05,891.3089322933619,895.1723390171305,8712.64140321199,9.732920716449058,35543.1444759935
11753280,270313,8784005,19.812,9838,846332.655573,850017.577884,8393531.769406,0.00200214,0.934,1.4958,0.05,906.1377468661668,910.0830598329763,8986.650716708778,9.874539054004652,37015.728439016806
11753281,270314,8784005,20.1168,10041,863795.5936299999,867553.110369,8654267.052635001,0.00200214,0.934,1.4958,0.05,924.834682687366,928.8577198811562,9265.810548859745,9.975489626167146,38425.256978741265
11753282,270315,8784005,20.4216,10244,881258.5972379999,885071.0046989999,8920324.23322,0.00200214,0.934,1.4958,0.05,943.5316886916488,947.6134953950748,9550.668343918627,10.078653786939586,39879.15971689024
11753283,270316,8784005,20.7264,10394,894162.2849450001,898024.743226,9190951.031875,0.00200214,0.934,1.4958,0.05,957.3472001552464,961.4825944603854,9840.41866367773,10.234630060256563,41511.86312655764
11753284,270317,8784005,21.0312,10531,905947.749828,909871.309935,9465378.822977,0.00200214,0.934,1.4958,0.05,969.965470907923,974.1662847269808,10134.238568497858,10.402986356008077,43218.89841306231
11753285,270318,8784005,21.336,10692,919797.754583,923774.945655,9743681.730129,0.00200214,0.934,1.4958,0.05,984.7941697890792,989.0524043415415,10432.207419838329,10.547679146266812,44901.20923258686
11753286,270319,8784005,21.6408,10822,930980.857086,935010.76303,10025718.312974,0.00200214,0.934,1.4958,0.05,996.7675129400428,1001.0821873982868,10734.17378262741,10.722569952547513,46710.204039729375
11753287,270320,8784005,21.9456,10963,943110.076098,947212.933853,10311223.80242,0.00200214,0.934,1.4958,0.05,1009.7538287987152,1014.146610120985,11039.854178179872,10.885856214480516,48526.87031646686
11753288,270321,8784005,22.2504,11104,955239.435274,959405.156018,10600636.827983,0.00200214,0.934,1.4958,0.05,1022.74029472591,1027.2003811755887,11349.71823124518,11.049176420919832,50386.65971912513
11753289,270322,8784005,22.5552,11253,968056.860885,972275.862006,10893884.035357,0.00200214,0.934,1.4958,0.05,1036.4634484850108,1040.9805803062095,11663.687404022485,11.204519685267856,52264.714755601824
11753290,270323,8784005,22.86,11398,980530.186462,984798.726893,11190941.42512,0.00200214,0.934,1.4958,0.05,1049.81818679015,1054.388358557816,11981.736001199142,11.363683887393888,54197.14290801854
11753291,270324,8784005,23.1648,11546,993261.497692,997585.293475,11491683.8565,0.00200214,0.934,1.4958,0.05,1063.4491409978586,1068.078472671306,12303.730039079228,11.5195000684801,56161.20680984147
11753292,270325,8784005,23.4696,11706,1007025.132773,1011401.012381,11796431.44466,0.00200214,0.934,1.4958,0.05,1078.1853669946463,1082.8704629346894,12630.012253383298,11.663456235711404,58129.844982349656
11753293,270326,8784005,23.7744,11873,1021390.739352,1025821.452511,12105472.968866,0.00200214,0.934,1.4958,0.05,1093.5661020899356,1098.3099063286938,12960.891829620983,11.80076019977384,60119.970626081464
11753294,270327,8784005,24.0792,12013,1033433.900601,1037910.370766,12418603.73854,0.00200214,0.934,1.4958,0.05,1106.46027901606,1111.2530736252677,13296.14961299786,11.965005927607027,62246.03924297959
11753295,270328,8784005,24.384,12163,1046337.237656,1050865.179167,12735567.414754,0.00200214,0.934,1.4958,0.05,1120.2754150492506,1125.123318165953,13635.511150700211,12.119125904285106,64381.758980110375
11753296,270329,8784005,24.6888,12325,1060272.7324,1064859.483185,13056479.812391,0.00200214,0.934,1.4958,0.05,1135.19564496788,1140.1065130460386,13979.10044153212,12.26122321166639,66518.98921621736
11753297,270330,8784005,24.9936,12458,1071713.609285,1076355.370604,13381345.146906,0.00200214,0.934,1.4958,0.05,1147.444977821199,1152.414743687366,14326.921998828691,12.432088427632426,68805.97821840276
11759606,279876,8783945,0.0,284,24428.651692,24430.013227,0.0,0.00520146,1.911,2.6271,0.05,12.783177232862377,12.783889705389846,0.0,0.0,0.0
11759607,279877,8783945,0.3048,449,38621.246873,38624.797827999995,9033.959837,0.00520146,1.911,2.6271,0.05,20.20996696650968,20.211825132391414,4.727346853479854,0.2338901520528109,2.588519174647651
11759608,279878,8783945,0.6096,725,62361.654337,62378.958641,24351.809613,0.00520146,1.911,2.6271,0.05,32.63299546677133,32.64205057090528,12.74296683045526,0.3903849974980861,9.818050450732796
11759609,279879,8783945,0.9144,1072,92209.294731,92268.742841,47876.403254,0.00520146,1.911,2.6271,0.05,48.25185490894819,48.28296328676086,25.053062927263213,0.518879977984548,23.33447665781687
11759610,279880,8783945,1.2192,1468,126271.732391,126407.548044,81003.862362,0.00520146,1.911,2.6271,0.05,66.07625975457876,66.1473302166405,42.388206364207214,0.6408150748545817,45.44570172115913
11759611,279881,8783945,1.524,1824,156893.549695,157089.417568,124451.640552,0.00520146,1.911,2.6271,0.05,82.1002353192046,82.20273028152799,65.12383074411302,0.7922344005007724,80.42696808108788
11759612,279882,8783945,1.8288,2091,179859.88007,180106.824895,176038.94777,0.00520146,1.911,2.6271,0.05,94.1181999319728,94.2474227603349,92.11875864468864,0.9774140867378484,130.86588105623548
11759613,279883,8783945,2.1336,2264,194740.640806,195037.096696,233163.434322,0.00520146,1.911,2.6271,0.05,101.90509722972264,102.0602285170068,122.01121628571428,1.1954824916483795,198.2384364661637
11759614,279884,8783945,2.4384,2440,209879.426403,210246.076857,294780.809457,0.00520146,1.911,2.6271,0.05,109.82701538618522,110.01887852276296,154.25474068916796,1.4020751961878304,278.7267717604266
11759615,279885,8783945,2.7432,2587,222523.762252,222945.243708,360666.914735,0.00520146,1.911,2.6271,0.05,116.4436223192046,116.66417776452118,188.7320328283621,1.6177376504491812,375.1546268124233
11759616,279886,8783945,3.048,2760,237404.559778,237889.176028,430795.086191,0.00520146,1.911,2.6271,0.05,124.23053886865516,124.48413188278388,225.4291398173731,1.810906630490387,483.09593926500565
11759617,279887,8783945,3.3528,2982,256500.029969,257077.293478,506174.475141,0.00520146,1.911,2.6271,0.05,134.2229356195709,134.5250096692831,264.8741366514913,1.9689583171386429,600.1915307202199
11759618,279888,8783945,3.6576,3163,272068.842183,272723.236938,586823.273144,0.00520146,1.911,2.6271,0.05,142.3698807864992,142.71231655572998,307.07654272318155,2.1517171757440177,738.237429422664
11759619,279889,8783945,3.9624,3387,291336.225783,292173.12825500005,672518.850295,0.00520146,1.911,2.6271,0.05,152.45223745839874,152.8901770041863,351.9198588670853,2.3017820095626504,884.93735829103
11759620,279890,8783945,4.2672,3587,308539.267967,309499.382371,764010.606778,0.00520146,1.911,2.6271,0.05,161.4543526776557,161.9567673317635,399.7962358859237,2.468536773563486,1053.3136902974388
11759621,279891,8783945,4.572,3769,324194.037493,325261.81623,860338.734291,0.00520146,1.911,2.6271,0.05,169.64627812297226,170.20503204081632,450.20341930455254,2.645065271610717,1242.0116761458212
11759622,279892,8783945,4.8768,3947,339504.809699,340678.99571,961565.909739,0.00520146,1.911,2.6271,0.05,177.65819450497122,178.272629884877,503.1742070847723,2.8224983689852268,1449.5508819443114
11759623,279893,8783945,5.1816,4126,354901.630511,356189.17408200004,1067347.818121,0.00520146,1.911,2.6271,0.05,185.71513893825224,186.3888927692308,558.52842392517,2.9965756844571607,1674.5112675636058
11759624,279894,8783945,5.4864,4276,367803.970865,369232.774592,1177425.96186,0.00520146,1.911,2.6271,0.05,192.46675607796965,193.2144294045003,616.1308016012558,3.188844660826896,1925.4006924041064
11759625,279895,8783945,5.7912,4438,381738.57136,383354.396821,1291585.529848,0.00520146,1.911,2.6271,0.05,199.75854074306648,200.60407996912613,675.8689324165358,3.369168426288015,2190.9724955638317
11759626,279896,8783945,6.096,4597,395415.083428,397203.292225,1409862.715903,0.00520146,1.911,2.6271,0.05,206.9152712862376,207.85101633961276,737.7617560978545,3.5494738928406675,2476.194511303854
11759627,279897,8783945,6.4008,4769,410209.730308,412178.051189,1532532.816584,0.00520146,1.911,2.6271,0.05,214.6571063882784,215.68710161643116,801.9533315457876,3.718133006265472,2776.248503092807
11759628,279898,8783945,6.7056,4925,423628.236689,425735.634115,1659468.731419,0.00520146,1.911,2.6271,0.05,221.6788261062271,222.78159817634747,868.3771488325484,3.897885444493338,3102.3233481437924
11759629,279899,8783945,7.0104,5104,439025.0702,441270.61039,1790982.15976,0.00520146,1.911,2.6271,0.05,229.73577718472004,230.91083746206172,937.1963159392988,4.0586935036917815,3439.648290275618
11759630,279900,8783945,7.3152,5260,452443.520102,454882.188312,1926772.40615,0.00520146,1.911,2.6271,0.05,236.75746734798537,238.03358886028255,1008.2534830716902,4.235761380985185,3807.296349674744
11759631,279901,8783945,7.62,5424,466550.041446,469114.837782,2066930.462551,0.00520146,1.911,2.6271,0.05,244.13921582731552,245.4813384521193,1081.596265071167,4.40602235547176,4192.974974376819
11759632,279902,8783945,7.9248,5585,480398.556816,483177.450952,2211065.537202,0.00520146,1.911,2.6271,0.05,251.38595333124016,252.8401103882784,1157.020165987441,4.576094213100297,4600.060325451544
11759633,279903,8783945,8.2296,5746,494247.06697,497220.926309,2359430.759091,0.00520146,1.911,2.6271,0.05,258.6326881057038,260.18886777027734,1234.6576447362636,4.745236240569493,5028.954844205118
11759634,279904,8783945,8.5344,5915,508783.645429,511973.102589,2512254.732188,0.00520146,1.911,2.6271,0.05,266.2394795546834,267.90847859183674,1314.62832662899,4.907005308450313,5475.704018991516
11759635,279905,8783945,8.8392,6069,522030.01362299995,525443.531143,2669126.34592,0.00520146,1.911,2.6271,0.05,273.17112172841445,274.9573684683412,1396.717083160649,5.079758694742774,5953.373460613771
11759636,279906,8783945,9.144,6253,537856.8170609999,541547.9318050001,2830667.411406,0.00520146,1.911,2.6271,0.05,281.45307015227627,283.3845796991104,1481.249299532182,5.226993300429155,6435.10168926026
11759637,279907,8783945,9.4488,6417,551963.312442,555940.326917,2996763.173216,0.00520146,1.911,2.6271,0.05,288.8348050455259,290.91592198691785,1568.164925806384,5.39044035505524,6953.986766041503
11759638,279908,8783945,9.7536,6575,565553.731528,569799.2575,3167016.8444290003,0.00520146,1.911,2.6271,0.05,295.94648431606487,298.1681096284667,1657.2563288482472,5.55812736282655,7500.69160512988
11759639,279909,8783945,10.0584,6732,579058.1438770001,583533.042058,3341578.306891,0.00520146,1.911,2.6271,0.05,303.0131574447933,305.35481007744636,1748.6019397650446,5.726459456530425,8073.113219356872
11759640,279910,8783945,10.3632,6890,592648.5221010001,597378.651693,3520120.828936,0.00520146,1.911,2.6271,0.05,310.1248153328101,312.6000270502355,1842.03078437258,5.892612363966819,8668.183428463724
11759641,279911,8783945,10.668,7046,606066.871449,611014.783386,3702839.40743,0.00520146,1.911,2.6271,0.05,317.14645287755104,319.7356270989011,1937.6449018472008,6.060147001534632,9290.139952598454
11759642,279912,8783945,10.9728,7197,619055.08364,624177.298586,3889589.89275,0.00520146,1.911,2.6271,0.05,323.94300556776557,326.6233901548927,2035.3688606750393,6.23154655185539,9941.829608756956
11759643,279913,8783945,11.2776,7360,633075.505394,638433.5045,4080350.529287999,0.00520146,1.911,2.6271,0.05,331.27969931658816,334.08346650968076,2135.19127644584,6.391191095905275,10606.789475301764
11759644,279914,8783945,11.5824,7517,646579.901413,652150.172868,4275376.400976,0.00520146,1.911,2.6271,0.05,338.3463639000523,341.2612102919937,2237.245631070644,6.55581579036301,11303.791123565585
11759645,279915,8783945,11.8872,7669,659654.252339,665425.392823,4474561.182354,0.00520146,1.911,2.6271,0.05,345.1879918048142,348.20795019518573,2341.476285899529,6.724361935409658,12032.33121432478
11759646,279916,8783945,12.192,7861,676169.218814,682229.989829,4678153.118489,0.00520146,1.911,2.6271,0.05,353.83004647514394,357.00156453636833,2448.0131441596027,6.857149624368718,12744.87136639825
11759647,279917,8783945,12.4968,8037,691307.817514,697594.756757,4886416.364569999,0.00520146,1.911,2.6271,0.05,361.75186683097854,365.04173561329145,2556.99443462585,7.00466326221562,13502.49167048415
11759648,279918,8783945,12.8016,8217,706790.5096689999,713281.4261609999,5099452.326383,0.00520146,1.911,2.6271,0.05,369.8537465562532,373.25035382574566,2668.4732215504973,7.149285176019663,14284.462065950023
11759649,279919,8783945,13.1064,8413,723649.460719,730354.371675,5317467.693536,0.00520146,1.911,2.6271,0.05,378.67580362061744,382.1843912480376,2782.5576627608584,7.280667987706957,15077.093150863724
11759650,279920,8783945,13.4112,8661,744981.361962,751896.957644,5541138.153717,0.00520146,1.911,2.6271,0.05,389.8384939623234,393.457330007326,2899.601336324961,7.36954458637477,15838.88791723834
